prob,error,minimum,feval,niter,convergence
cubic_-8.0_-4.0_7.5_7.0_950_238.csv,3.9669787739171625e-6,7.471103111835017e-9,495.0,274,true
cubic_8.0_-4.0_-9.5_2.5_250_58.csv,5.566270121715178e-6,5.5711782696452646e-9,524.0,301,true
cubic_8.0_5.0_2.0_7.0_750_150.csv,1.2368423787378902e-5,4.111569627065455e-9,531.0,303,true
cubic_8.0_6.5_-1.0_8.0_700_112.csv,2.3831531730245104e-6,4.464916596652058e-9,541.0,304,true
cubic_8.0_8.0_-9.5_5.5_900_225.csv,1.0635706892969665e-6,2.676444651369754e-9,937.0,535,true
cubic_8.5_1.0_7.0_6.0_500_85.csv,5.628860304973671e-6,6.846920796956974e-9,582.0,322,true
cubic_-8.5_-2.0_-1.0_2.5_500_110.csv,4.049801439975909e-6,3.2444615975656954e-9,521.0,291,true
cubic_-8.5_3.0_-2.5_9.5_400_96.csv,4.5825434114021846e-6,8.972215924822785e-9,569.0,318,true
cubic_-8.5_-3.0_6.5_3.0_250_20.csv,6.544555984255851e-6,1.012644501977393e-8,681.0,384,true
cubic_8.5_3.5_-3.0_-5.5_850_178.csv,2.6347137449533875e-6,4.147121649453047e-9,633.0,353,true
cubic_-8.5_4.5_-1.5_5.0_950_171.csv,1.7769567719483348e-6,1.358592736434954e-8,557.0,310,true
cubic_-8.5_5.0_1.0_2.5_900_207.csv,4.778759966628243e-7,2.0241855470778935e-9,721.0,396,true
cubic_8.5_-6.5_9.0_10.0_600_150.csv,2.9043564984121417e-6,7.762585127883807e-9,606.0,345,true
cubic_8.5_7.5_10.0_-3.5_800_72.csv,3.8017897354691854e-6,1.3589258397708258e-8,712.0,390,true
cubic_8.5_-8.5_3.0_-1.0_800_80.csv,3.375611223432884e-6,7.094755583212689e-9,482.0,269,true
cubic_8.5_8.5_-3.5_2.5_100_14.csv,9.461329039480749,2842.0776286780138,437.0,242,true
cubic_-8.5_9.0_6.0_-1.0_750_105.csv,1.8590331574142027e-6,1.3142649542789686e-8,763.0,422,true
cubic_-8.5_9.0_-6.5_8.5_650_98.csv,4.5243994328814097e-7,4.996768653752541e-9,843.0,480,true
cubic_8.5_9.5_-0.5_6.5_1000_60.csv,2.384500926710942e-6,1.1413685561127568e-8,833.0,462,true
cubic_8.5_9.5_-4.5_6.0_800_144.csv,6.658043309570871e-6,8.876005253046684e-9,435.0,247,true
cubic_-8.5_-9.5_-9.5_-2.5_450_81.csv,1.823995534167011e-6,8.692799463978072e-9,532.0,304,true
cubic_-9.0_1.5_-2.0_7.0_1000_140.csv,2.0334690784551412e-6,4.310894027710847e-9,746.0,425,true
cubic_9.0_-1.5_6.5_5.0_150_32.csv,8.850316025821314e-6,3.860956041844018e-9,626.0,349,true
cubic_9.0_2.0_-10.0_0.0_150_33.csv,3.3387805242278538e-6,1.6397739384261733e-8,733.0,420,true
cubic_9.0_-3.0_7.5_-0.5_400_72.csv,5.258107437455806e-6,5.839103054332519e-9,619.0,350,true
cubic_9.0_4.0_-6.5_-1.0_800_80.csv,2.4223643535492556e-6,4.879390461677217e-9,686.0,388,true
cubic_-9.0_-5.5_-9.0_-4.0_350_38.csv,6.806664632819093e-6,5.220068767761821e-9,605.0,340,true
cubic_9.5_0.0_4.5_-2.0_200_48.csv,6.041782130150608e-6,3.541702535317143e-9,482.0,268,true
cubic_-9.5_0.0_-7.5_2.0_500_35.csv,3.7820102303243175e-6,3.767886846853285e-9,429.0,240,true
cubic_9.5_0.5_-10.0_10.0_850_51.csv,1.6420836885799872e-6,1.7146502650102127e-9,697.0,395,true
cubic_-9.5_0.5_-4.5_7.0_800_200.csv,1.2627253100916391e-5,6.93764713873247e-9,572.0,316,true
cubic_-9.5_0.5_-7.0_1.0_500_85.csv,5.185352031755741e-6,5.061330134242201e-9,619.0,344,true
cubic_-9.5_1.5_5.0_-9.0_250_60.csv,6.035469809262395e-6,1.2347133122175636e-8,655.0,362,true
cubic_-9.5_-1.5_-9.5_-5.5_550_60.csv,2.2536647534820986e-6,3.9236238173173215e-9,680.0,378,true
cubic_-9.5_-2.5_-1.0_-1.5_650_150.csv,8.479852661909401,461.42264992602793,382.0,212,true
cubic_9.5_3.0_8.5_2.0_950_133.csv,4.064024262451227e-6,7.764700871463345e-9,735.0,427,true
cubic_9.5_3.5_-2.0_1.5_300_57.csv,7.65492125531786e-6,5.230229409084307e-9,585.0,320,true
cubic_9.5_4.0_-6.5_3.0_300_30.csv,2.058586916930949e-6,3.0151870479039062e-9,605.0,335,true
cubic_9.5_-4.5_-4.5_-6.0_800_136.csv,7.434106237269589e-7,2.4123728887807034e-9,493.0,272,true
cubic_-9.5_6.0_9.5_6.0_350_18.csv,1.0859924198136639e-5,4.075098301734227e-8,544.0,309,true
cubic_9.5_-6.5_-9.0_-10.0_550_60.csv,1.6735019574554144e-6,7.241613172506524e-9,540.0,305,true
cubic_9.5_6.5_-9.0_-7.5_800_48.csv,1.3327454055911403e-6,5.944917452204617e-9,691.0,395,true
cubic_9.5_-7.0_0.0_-6.5_200_34.csv,3.266496257322962e-6,8.252463226656594e-9,629.0,355,true
cubic_9.5_-7.0_-8.5_9.0_250_32.csv,1.3172750952250567e-5,3.527210132497134e-8,719.0,413,true
cubic_-9.5_-7.5_-2.0_5.5_400_48.csv,3.7276512370176818e-6,5.841630814233197e-9,828.0,466,true
cubic_9.5_8.5_-6.5_8.0_300_24.csv,1.3872618238153223e-5,7.0449347558380136e-9,489.0,271,true
cubic_9.5_9.0_1.0_-3.5_600_102.csv,3.182561670644901e-6,2.441633497814718e-9,604.0,341,true
gaussian_0.0_-10.0_5.5_150_34.csv,10.0,0.0,5.0,0,true
gaussian_0.0_-4.5_-0.5_900_45.csv,4.5,0.0,5.0,0,true
gaussian_0.0_-5.0_9.0_350_70.csv,9.0,0.0,5.0,0,true
gaussian_0.0_-7.0_9.0_700_91.csv,9.0,0.0,5.0,0,true
gaussian_0.0_8.5_-1.5_200_46.csv,8.5,0.0,5.0,0,true
gaussian_0.5_-0.5_-9.5_950_200.csv,9.5,164.55113605952454,5.0,0,true
gaussian_0.5_10.0_-2.5_550_116.csv,10.0,5.952416015131117e-7,5.0,0,true
gaussian_0.5_1.0_-7.0_150_14.csv,7.0,31.116574925877938,5.0,0,true
gaussian_0.5_-2.0_1.5_750_53.csv,2.0,36.88745738466357,5.0,0,true
gaussian_-0.5_2.0_2.5_100_21.csv,2.5,5.761091624691505,5.0,0,true
gaussian_0.5_2.5_-10.0_400_84.csv,10.0,65.35043387822525,5.0,0,true
gaussian_0.5_2.5_-5.5_400_84.csv,5.5,46.68652183691049,5.0,0,true
gaussian_-0.5_-3.0_-9.5_300_69.csv,9.5,40.925594591449595,5.0,0,true
gaussian_-0.5_4.0_5.5_350_18.csv,5.5,32.93014631181466,5.0,0,true
gaussian_-0.5_-5.0_-1.5_250_58.csv,5.0,0.0007573588900681411,5.0,0,true
gaussian_-0.5_-7.0_4.5_650_117.csv,7.0,3.9430021376191338,5.0,0,true
gaussian_-0.5_7.5_-4.5_750_150.csv,7.5,0.7789792430451198,5.0,0,true
gaussian_-0.5_9.0_0.0_400_68.csv,9.0,0.0,5.0,0,true
gaussian_-10.0_1.0_-7.0_350_63.csv,10.0,25312.115970083196,5.0,0,true
gaussian_-10.0_2.0_-7.5_300_60.csv,10.0,19049.26563872602,5.0,0,true
gaussian_10.0_-4.0_-5.5_100_14.csv,10.0,2914.30694279646,5.0,0,true
gaussian_-10.0_-5.0_-9.0_800_192.csv,10.0,27720.33973789693,5.0,0,true
gaussian_10.0_-6.5_3.5_550_121.csv,10.0,280.71909767536715,5.0,0,true
gaussian_10.0_7.5_1.0_100_18.csv,10.0,4.497292672840663e-35,5.0,0,true
gaussian_10.0_8.0_-8.0_400_76.csv,10.0,3852.876699355193,5.0,0,true
gaussian_10.0_-9.0_-1.5_950_57.csv,10.0,1.905394995507082e-11,5.0,0,true
gaussian_-10.0_9.5_0.0_1000_190.csv,10.0,0.0,5.0,0,true
gaussian_10.0_-9.5_2.5_150_38.csv,10.0,9.536641381741649e-6,5.0,0,true
gaussian_-1.0_-10.0_-0.5_400_84.csv,10.0,6.027051051378587e-223,5.0,0,true
gaussian_1.0_-1.5_-6.0_200_30.csv,6.0,122.62535850550992,5.0,0,true
gaussian_1.0_-1.5_6.5_450_81.csv,6.5,262.26433934817294,5.0,0,true
gaussian_-1.0_-2.0_8.0_450_99.csv,8.0,255.65783245950766,5.0,0,true
gaussian_-1.0_-2.5_5.0_750_135.csv,5.0,337.1378779203551,5.0,0,true
gaussian_1.0_5.0_-9.5_550_72.csv,9.5,254.8543416875496,5.0,0,true
gaussian_1.0_-7.5_-0.5_400_40.csv,7.5,2.6746635853693955e-147,5.0,0,true
gaussian_1.0_9.0_-1.5_250_15.csv,9.0,6.253984584694858e-19,5.0,0,true
gaussian_-1.0_9.0_-3.5_400_32.csv,9.0,0.07652313013651117,5.0,0,true
gaussian_-1.0_-9.0_-4.0_650_143.csv,9.0,1.5744930403292192,5.0,0,true
gaussian_-1.0_-9.0_-5.5_400_84.csv,9.0,4.1952340296675,5.0,0,true
gaussian_-1.0_9.0_9.5_100_13.csv,9.5,14.396676658617404,5.0,0,true
gaussian_1.5_0.0_8.5_800_152.csv,8.5,1306.5384642077806,5.0,0,true
gaussian_-1.5_0.5_-4.5_450_22.csv,4.5,825.3523143681058,5.0,0,true
gaussian_1.5_-0.5_-6.5_900_81.csv,6.5,1738.4652215606486,5.0,0,true
gaussian_-1.5_10.0_6.5_800_152.csv,10.0,18.325473245292073,5.0,0,true
gaussian_1.5_-1.0_10.0_500_120.csv,10.0,733.2011520794647,5.0,0,true
gaussian_1.5_-1.5_-2.0_850_212.csv,2.0,362.16935038029015,5.0,0,true
gaussian_1.5_2.0_2.5_550_94.csv,2.5,291.3452147018596,5.0,0,true
gaussian_-1.5_2.5_-3.5_600_36.csv,3.5,458.03717537654586,5.0,0,true
gaussian_-1.5_-2.5_6.5_650_98.csv,6.5,796.7229174163211,5.0,0,true
gaussian_1.5_-3.0_4.5_150_34.csv,4.5,95.30527107304815,5.0,0,true
gaussian_-1.5_5.0_-10.0_350_77.csv,10.0,308.94592103300283,5.0,0,true
gaussian_1.5_5.5_-5.5_600_96.csv,5.5,157.68208702499172,5.0,0,true
gaussian_1.5_-7.0_7.0_300_27.csv,7.0,120.66253780725543,5.0,0,true
gaussian_1.5_7.5_-7.0_300_48.csv,7.5,78.51654102396671,5.0,0,true
gaussian_-1.5_-9.0_0.0_900_171.csv,9.0,0.0,5.0,0,true
gaussian_1.5_9.0_6.0_800_56.csv,9.0,43.31060983080556,5.0,0,true
gaussian_-1.5_-9.5_-4.0_350_84.csv,9.5,0.8170266192856909,5.0,0,true
gaussian_2.0_-0.5_8.5_300_63.csv,8.5,801.7146272024831,5.0,0,true
gaussian_-2.0_10.0_7.5_800_176.csv,10.0,86.92626570258489,5.0,0,true
gaussian_-2.0_2.0_-9.0_600_84.csv,9.0,1644.6481826397799,5.0,0,true
gaussian_-2.0_-4.0_9.0_200_18.csv,9.0,472.6863639372401,5.0,0,true
gaussian_-2.0_5.0_7.5_150_15.csv,7.5,207.41763691647165,5.0,0,true
gaussian_2.0_-5.0_7.5_350_74.csv,7.5,376.9075650138937,5.0,0,true
gaussian_2.0_-6.0_5.5_250_22.csv,6.0,104.08269255674173,5.0,0,true
gaussian_-2.0_-6.0_-9.0_850_153.csv,9.0,1040.1696603271857,5.0,0,true
gaussian_2.0_6.5_10.0_950_228.csv,10.0,960.2842656401622,5.0,0,true
gaussian_-2.0_-7.5_6.0_400_64.csv,7.5,81.59009632700142,5.0,0,true
gaussian_2.5_0.5_-0.5_650_104.csv,2.5,671.4280643185629,5.0,0,true
gaussian_2.5_1.0_8.5_500_30.csv,8.5,2797.010306487354,5.0,0,true
gaussian_-2.5_-2.0_-0.5_150_21.csv,2.5,15.684931542494779,5.0,0,true
gaussian_-2.5_3.0_-5.0_100_16.csv,5.0,225.9098684769851,5.0,0,true
gaussian_-2.5_-3.0_6.0_900_207.csv,6.0,2284.8555045105263,5.0,0,true
gaussian_-2.5_-4.5_2.0_500_60.csv,4.5,105.96524245533789,5.0,0,true
gaussian_-2.5_-4.5_3.0_800_40.csv,4.5,387.40394994994574,5.0,0,true
gaussian_2.5_-5.5_2.5_300_69.csv,5.5,17.44785901941138,5.0,0,true
gaussian_-2.5_5.5_-2.5_900_153.csv,5.5,6.410032631692586,5.0,0,true
gaussian_2.5_6.0_-8.0_100_11.csv,8.0,168.93252034381626,5.0,0,true
gaussian_-2.5_6.5_10.0_550_110.csv,10.0,1017.7819229873082,5.0,0,true
gaussian_2.5_7.0_0.0_350_77.csv,7.0,0.0,5.0,0,true
gaussian_2.5_-7.0_-4.0_800_120.csv,7.0,50.50413589110641,5.0,0,true
gaussian_-2.5_-8.5_-2.5_100_6.csv,8.5,0.001935436668105654,5.0,0,true
gaussian_-2.5_8.5_3.5_500_65.csv,8.5,5.243367116418263,5.0,0,true
gaussian_2.5_-8.5_-5.5_100_12.csv,8.5,5.088516690602048,5.0,0,true
gaussian_2.5_-9.0_-6.5_900_63.csv,9.0,197.05926837737442,5.0,0,true
gaussian_-2.5_-9.5_2.5_500_105.csv,9.5,0.00013003753313364013,5.0,0,true
gaussian_2.5_9.5_-3.0_550_60.csv,9.5,0.17400848029943772,5.0,0,true
gaussian_-3.0_-1.5_-9.0_900_45.csv,9.0,6979.931137483982,5.0,0,true
gaussian_-3.0_-4.0_3.0_750_53.csv,4.0,1156.2544392050097,5.0,0,true
gaussian_3.0_-5.5_1.0_150_20.csv,5.5,9.09681760984559e-17,5.0,0,true
gaussian_3.0_5.5_5.0_300_21.csv,5.5,278.26426568521885,5.0,0,true
gaussian_3.0_-6.5_-1.5_650_136.csv,6.5,0.22430535539813568,5.0,0,true
gaussian_3.0_-7.5_3.0_250_32.csv,7.5,0.20125967735573524,5.0,0,true
gaussian_-3.0_8.5_-6.5_450_112.csv,8.5,125.38577964893392,5.0,0,true
gaussian_3.0_-9.0_1.0_950_171.csv,9.0,3.3819444843961505e-30,5.0,0,true
gaussian_3.0_9.0_9.0_200_10.csv,9.0,292.0765546184978,5.0,0,true
gaussian_3.5_0.5_3.0_700_133.csv,3.5,4629.264882125801,5.0,0,true
gaussian_3.5_0.5_-8.5_500_25.csv,8.5,5684.80587634196,5.0,0,true
gaussian_3.5_10.0_2.0_450_99.csv,10.0,2.3439881181595308e-9,5.0,0,true
gaussian_3.5_-1.0_-10.0_450_76.csv,10.0,4171.220500082264,5.0,0,true
gaussian_-3.5_-1.0_-1.0_250_35.csv,3.5,154.38008299414648,5.0,0,true
gaussian_3.5_1.0_8.5_350_35.csv,8.5,3388.472200973869,5.0,0,true
gaussian_3.5_-1.5_-3.5_250_38.csv,3.5,1593.7799187099665,5.0,0,true
gaussian_3.5_-2.0_5.0_650_111.csv,5.0,4409.058298078462,5.0,0,true
gaussian_-3.5_2.0_-5.5_850_212.csv,5.5,4530.694334645427,5.0,0,true
gaussian_-3.5_2.0_-9.5_1000_160.csv,9.5,8689.126146256707,5.0,0,true
gaussian_3.5_-3.0_3.0_950_228.csv,3.5,974.7072894391827,5.0,0,true
gaussian_-3.5_-3.0_-4.5_750_53.csv,4.5,3707.567462690819,5.0,0,true
gaussian_3.5_3.0_-7.5_600_60.csv,7.5,4641.304093557279,5.0,0,true
gaussian_3.5_4.0_6.0_550_44.csv,6.0,2551.247596223022,5.0,0,true
gaussian_-3.5_-5.5_8.0_500_35.csv,8.0,2181.2732059216305,5.0,0,true
gaussian_3.5_6.0_1.0_800_192.csv,6.0,1.7598911169944474e-6,5.0,0,true
gaussian_3.5_-6.0_-9.0_550_77.csv,9.0,2127.246512089009,5.0,0,true
gaussian_-3.5_-6.5_-3.0_900_180.csv,6.5,49.87033752384155,5.0,0,true
gaussian_-3.5_7.0_-9.5_300_27.csv,9.5,1137.8578826717435,5.0,0,true
gaussian_-3.5_-9.0_8.5_300_48.csv,9.0,317.75551062112436,5.0,0,true
gaussian_-4.0_0.0_10.0_600_150.csv,10.0,6574.123607024079,5.0,0,true
gaussian_4.0_10.0_-2.5_200_24.csv,10.0,1.8191042421997747e-7,5.0,0,true
gaussian_-4.0_1.0_-4.0_1000_210.csv,4.0,8977.095765482936,5.0,0,true
gaussian_4.0_-2.0_-0.5_350_60.csv,4.0,31.26926851591476,5.0,0,true
gaussian_-4.0_-3.0_6.5_750_150.csv,6.5,5533.171459475479,5.0,0,true
gaussian_-4.0_-4.0_-9.5_250_15.csv,9.5,2476.243524384248,5.0,0,true
gaussian_-4.0_5.0_-2.5_950_104.csv,5.0,13.410603285656688,5.0,0,true
gaussian_-4.0_6.0_0.0_650_156.csv,6.0,0.0,5.0,0,true
gaussian_4.0_-6.0_-3.5_350_74.csv,6.0,46.33214736024337,5.0,0,true
gaussian_4.0_-7.5_-3.0_600_108.csv,7.5,0.7281007947692335,5.0,0,true
gaussian_-4.0_7.5_-4.5_900_198.csv,7.5,75.10268901792817,5.0,0,true
gaussian_-4.0_-9.0_-6.5_150_26.csv,9.0,53.84442225068385,5.0,0,true
gaussian_4.0_-9.5_-5.0_650_104.csv,9.5,30.24854113255909,5.0,0,true
gaussian_-4.5_0.0_4.5_150_8.csv,4.5,2483.9326909805886,5.0,0,true
gaussian_-4.5_-0.5_-1.5_200_42.csv,4.5,1909.3236961381212,5.0,0,true
gaussian_-4.5_-2.0_-1.0_500_80.csv,4.5,686.4027778271239,5.0,0,true
gaussian_4.5_-2.5_8.0_550_55.csv,8.0,7128.54300041454,5.0,0,true
gaussian_4.5_2.5_-9.0_650_32.csv,9.0,10590.292245468883,5.0,0,true
gaussian_-4.5_-3.0_-7.0_300_18.csv,7.0,3714.37370413246,5.0,0,true
gaussian_-4.5_-5.5_1.5_950_124.csv,5.5,0.011067349588004673,5.0,0,true
gaussian_-4.5_-5.5_-4.5_650_46.csv,5.5,1669.9733363676053,5.0,0,true
gaussian_-4.5_-6.0_4.5_700_105.csv,6.0,417.6141409048621,5.0,0,true
gaussian_-4.5_-6.5_0.0_250_58.csv,6.5,0.0,5.0,0,true
gaussian_4.5_9.0_10.0_850_162.csv,10.0,2456.4241148505357,5.0,0,true
gaussian_4.5_9.5_-3.0_400_20.csv,9.5,0.034583637940955106,5.0,0,true
gaussian_5.0_-0.5_-3.0_300_33.csv,5.0,5790.240940207394,5.0,0,true
gaussian_-5.0_-0.5_8.0_1000_100.csv,8.0,18591.213898049627,5.0,0,true
gaussian_5.0_1.0_4.0_700_98.csv,5.0,9427.11181633361,5.0,0,true
gaussian_5.0_2.0_1.5_850_76.csv,5.0,4195.370896916142,5.0,0,true
gaussian_5.0_2.5_9.0_500_75.csv,9.0,8232.616811004902,5.0,0,true
gaussian_-5.0_-3.0_-7.5_700_126.csv,7.5,9055.587472411067,5.0,0,true
gaussian_-5.0_6.5_-8.5_400_100.csv,8.5,1964.4102131325683,5.0,0,true
gaussian_-5.0_8.0_-7.5_1000_80.csv,8.0,2496.115661191477,5.0,0,true
gaussian_5.0_-9.0_3.0_500_40.csv,9.0,0.21694455678364394,5.0,0,true
gaussian_-5.0_-9.5_-8.5_100_23.csv,9.5,141.0351304586976,5.0,0,true
gaussian_-5.5_0.5_-2.5_450_63.csv,5.5,5146.541378973306,5.0,0,true
gaussian_-5.5_-1.5_3.5_900_216.csv,5.5,7389.190040120176,5.0,0,true
gaussian_-5.5_3.0_4.5_550_28.csv,5.5,7063.0390237081,5.0,0,true
gaussian_-5.5_4.0_3.0_650_52.csv,5.5,1144.3800129953258,5.0,0,true
gaussian_5.5_-6.0_-6.0_1000_80.csv,6.0,4661.824803089749,5.0,0,true
gaussian_-5.5_-6.5_-4.0_600_138.csv,6.5,155.9776939046223,5.0,0,true
gaussian_-5.5_-7.5_9.5_150_34.csv,9.5,846.108185089079,5.0,0,true
gaussian_-5.5_9.0_-2.5_250_30.csv,9.0,0.0832898698773687,5.0,0,true
gaussian_-6.0_-1.5_-10.0_750_75.csv,10.0,22800.519055968758,5.0,0,true
gaussian_6.0_-3.0_1.0_650_32.csv,6.0,2476.9011049466794,5.0,0,true
gaussian_6.0_3.5_6.5_1000_90.csv,6.5,17779.95328111382,5.0,0,true
gaussian_-6.0_-4.0_-7.5_450_90.csv,7.5,6723.390024744149,5.0,0,true
gaussian_6.0_5.5_-4.5_850_128.csv,6.0,2513.67029856549,5.0,0,true
gaussian_6.0_-6.5_3.5_450_58.csv,6.5,22.97173685911523,5.0,0,true
gaussian_-6.0_7.0_3.0_350_32.csv,7.0,18.449278487785133,5.0,0,true
gaussian_6.0_7.0_-3.0_450_45.csv,7.0,67.48464308734641,5.0,0,true
gaussian_-6.0_8.5_-9.5_550_28.csv,9.5,4348.311530357353,5.0,0,true
gaussian_6.5_-0.5_0.5_400_68.csv,6.5,42.52835074250834,5.0,0,true
gaussian_-6.5_10.0_-0.5_650_111.csv,10.0,5.067147861265363e-124,5.0,0,true
gaussian_-6.5_-10.0_-2.5_700_126.csv,10.0,1.2973233620791286e-6,5.0,0,true
gaussian_-6.5_1.0_3.0_900_72.csv,6.5,18378.843629753585,5.0,0,true
gaussian_-6.5_-2.5_1.0_1000_110.csv,6.5,3169.865092019672,5.0,0,true
gaussian_-6.5_-2.5_5.5_700_126.csv,6.5,14043.989088339362,5.0,0,true
gaussian_6.5_3.5_-9.0_450_72.csv,9.0,11001.39499613932,5.0,0,true
gaussian_-6.5_4.0_8.0_150_22.csv,8.0,2988.46533294979,5.0,0,true
gaussian_6.5_5.0_-5.0_200_46.csv,6.5,851.3785084498505,5.0,0,true
gaussian_6.5_6.0_5.5_800_104.csv,6.5,4043.7722101125305,5.0,0,true
gaussian_6.5_-6.5_-5.5_800_160.csv,6.5,2030.017246354954,5.0,0,true
gaussian_-6.5_7.0_-10.0_800_120.csv,10.0,9896.130275622945,5.0,0,true
gaussian_6.5_8.0_-6.5_600_84.csv,8.0,1480.209017056825,5.0,0,true
gaussian_6.5_-8.5_-6.5_550_126.csv,8.5,525.5043850695562,5.0,0,true
gaussian_6.5_9.5_4.0_200_16.csv,9.5,0.8445429678784953,5.0,0,true
gaussian_7.0_0.0_-8.0_650_39.csv,8.0,26989.752154612517,5.0,0,true
gaussian_7.0_1.5_1.0_900_45.csv,7.0,7033.154052583857,5.0,0,true
gaussian_-7.0_-1.5_6.0_900_108.csv,7.0,29026.587154840363,5.0,0,true
gaussian_7.0_2.0_6.5_750_45.csv,7.0,25591.633056376366,5.0,0,true
gaussian_-7.0_-2.0_8.5_750_82.csv,8.5,26742.556508378642,5.0,0,true
gaussian_-7.0_-2.5_-2.0_400_32.csv,7.0,1194.3462457835967,5.0,0,true
gaussian_7.0_-3.0_0.5_1000_160.csv,7.0,8.969234174332866e-12,5.0,0,true
gaussian_-7.0_5.5_5.5_150_30.csv,7.0,677.5230817546332,5.0,0,true
gaussian_-7.0_5.5_-9.0_750_105.csv,9.0,13698.93036424686,5.0,0,true
gaussian_-7.0_-8.5_9.0_350_32.csv,9.0,2919.049652517969,5.0,0,true
gaussian_7.5_0.5_-4.5_250_40.csv,7.5,10902.917893387026,5.0,0,true
gaussian_-7.5_3.0_-9.5_500_120.csv,9.5,15179.785405046854,5.0,0,true
gaussian_7.5_-4.5_-2.0_350_56.csv,7.5,272.2169712627043,5.0,0,true
gaussian_7.5_-4.5_6.5_450_50.csv,7.5,8278.189118076558,5.0,0,true
gaussian_-7.5_4.5_-8.5_150_8.csv,8.5,4462.806887204347,5.0,0,true
gaussian_-7.5_5.0_10.0_1000_140.csv,10.0,28335.165407755412,5.0,0,true
gaussian_-7.5_-5.0_-8.5_800_64.csv,8.5,20041.722766895095,5.0,0,true
gaussian_-7.5_-5.5_-1.5_500_55.csv,7.5,2.3845466555926993e-5,5.0,0,true
gaussian_-7.5_-6.0_5.5_900_126.csv,7.5,5610.463869970472,5.0,0,true
gaussian_-7.5_-7.0_3.5_750_45.csv,7.5,557.1143580495287,5.0,0,true
gaussian_-7.5_-7.5_5.0_350_28.csv,7.5,772.3142519154277,5.0,0,true
gaussian_7.5_8.5_-8.5_600_30.csv,8.5,4564.151078427335,5.0,0,true
gaussian_7.5_9.5_5.0_350_56.csv,9.5,73.75029020456624,5.0,0,true
gaussian_-8.0_0.0_-7.0_150_20.csv,8.0,8107.459098499336,5.0,0,true
gaussian_-8.0_-2.0_0.0_900_126.csv,8.0,0.0,5.0,0,true
gaussian_-8.0_-2.5_-5.0_350_38.csv,8.0,11095.926295105359,5.0,0,true
gaussian_-8.0_-3.0_3.0_750_82.csv,8.0,9826.260578141892,5.0,0,true
gaussian_8.0_-3.5_5.5_150_11.csv,8.0,3853.9943451265553,5.0,0,true
gaussian_8.0_5.5_6.5_450_22.csv,8.0,6540.310281469493,5.0,0,true
gaussian_-8.0_-6.0_-3.0_100_10.csv,8.0,101.3292068578086,5.0,0,true
gaussian_8.0_7.0_2.5_1000_180.csv,8.0,0.06628610733870488,5.0,0,true
gaussian_8.0_8.5_-5.5_500_70.csv,8.5,405.9196878457998,5.0,0,true
gaussian_8.5_-10.0_2.0_950_48.csv,10.0,9.511864592569535e-15,5.0,0,true
gaussian_-8.5_1.0_-6.5_300_15.csv,8.5,18493.618054747632,5.0,0,true
gaussian_-8.5_-2.5_1.0_650_78.csv,8.5,2546.4057545909313,5.0,0,true
gaussian_-8.5_-2.5_1.5_300_60.csv,8.5,472.76940115975975,5.0,0,true
gaussian_-8.5_4.5_1.0_450_32.csv,8.5,2.258050126236629e-8,5.0,0,true
gaussian_8.5_4.5_-1.5_750_180.csv,8.5,22.530607818211642,5.0,0,true
